"","TimeStamp","Solution","Requester","ASN"
"14550",53662,287,126,37
"14551",51552,287,126,37
"14552",51913,287,126,37
"14553",50636,287,126,37
"14554",53045,287,126,37
"14555",49532,287,126,37
"14556",49195,287,126,37
"14557",54808,287,126,37
"14558",53670,287,126,37
"14559",49030,287,126,37
"14560",49894,287,126,37
"14561",50678,287,126,37
"14562",49898,287,126,37
"14563",51192,287,126,37
"14564",52342,287,126,37
"14565",51348,287,126,37
"14566",51315,287,126,37
"14567",51928,287,126,37
"14568",51312,287,126,37
"14569",48840,287,126,37
"14570",52343,287,126,37
"14571",54697,287,126,37
"14572",53273,287,126,37
"14573",51272,287,126,37
"14574",53986,287,126,37
"14575",52509,287,126,37
"14576",51281,287,126,37
"14577",52850,287,126,37
"14578",48812,287,126,37
"14579",51283,287,126,37
"14580",54670,287,126,37
"14581",49883,287,126,37
"14582",48811,287,126,37
"14583",51173,287,126,37
"14584",53334,287,126,37
"14585",51290,287,126,37
"14586",51294,287,126,37
"14587",51952,287,126,37
"14588",51953,287,126,37
"14589",53038,287,126,37
"14590",49527,287,126,37
"14591",54007,287,126,37
"14592",51707,287,126,37
"14593",49530,287,126,37
"14594",53474,287,126,37
"14595",52891,287,126,37
"14596",50990,287,126,37
"14597",51915,287,126,37
"14598",53892,287,126,37
"14599",52726,287,126,37
"14600",52098,287,126,37
"14601",51111,287,126,37
"14602",52459,287,126,37
"14603",52460,287,126,37
"14604",51198,287,126,37
"14605",51720,287,126,37
"14606",54539,287,126,37
"14607",54785,287,126,37
"14608",54547,287,126,37
"14609",51644,287,126,37
"14610",52946,287,126,37
"14611",52346,287,126,37
"14612",52116,287,126,37
"14613",53911,287,126,37
"14614",50969,287,126,37
"14615",50968,287,126,37
"14616",52319,287,126,37
"14617",54792,287,126,37
"14618",49629,287,126,37
"14619",55366,1403,126,37
"14620",54796,287,126,37
"14621",51619,287,126,37
"14622",52629,287,126,37
"14623",53179,287,126,37
"14624",52961,287,126,37
"14625",53072,287,126,37
"14626",53280,287,126,37
"14627",51100,287,126,37
"14628",50982,287,126,37
"14629",49932,287,126,37
"14630",50451,287,126,37
"14631",51337,287,126,37
"14632",53190,287,126,37
"14633",55069,287,126,37
"14634",54770,287,126,37
"14635",51598,287,126,37
"14636",50640,287,126,37
"14637",55353,1385,126,37
"14638",51751,287,126,37
"14639",50639,287,126,37
"14640",53411,287,126,37
"14641",52783,287,126,37
"14642",53598,287,126,37
"14643",50843,287,126,37
"14644",51757,287,126,37
"14645",52100,287,126,37
"14646",54616,287,126,37
"14647",51762,287,126,37
"14648",54359,287,126,37
"14649",51082,287,126,37
"14650",52110,287,126,37
"14651",48650,287,126,37
"14652",52071,287,126,37
"14653",51536,287,126,37
"14654",52117,287,126,37
"14655",52992,287,126,37
"14656",48479,287,126,37
"14657",52746,287,126,37
"14658",49946,287,126,37
"14659",54555,287,126,37
"14660",50791,287,126,37
"14661",48391,287,126,37
"14662",52653,287,126,37
"14663",54563,287,126,37
"14664",52658,287,126,37
"14665",54565,287,126,37
"14666",52482,287,126,37
"14667",54395,287,126,37
"14668",48925,287,126,37
"14669",52481,287,126,37
"14670",53952,287,126,37
"14671",51544,287,126,37
"14672",51904,287,126,37
"14673",53950,287,126,37
"14674",48674,287,126,37
"14675",52090,287,126,37
"14676",53696,287,126,37
"14677",50603,287,126,37
"14678",49192,287,126,37
"14679",50682,287,126,37
"14680",52782,287,126,37
"14681",48981,287,126,37
"14682",51518,287,126,37
"14683",48984,287,126,37
"14684",51600,287,126,37
"14685",51599,287,126,37
"14686",52102,287,126,37
"14687",51722,287,126,37
"14688",53381,287,126,37
"14689",51760,287,126,37
"14690",50086,287,126,37
"14691",51122,287,126,37
"14692",52114,287,126,37
"14693",51205,287,126,37
"14694",50972,287,126,37
"14695",52505,287,126,37
"14696",50659,287,126,37
"14697",51939,287,126,37
"14698",52513,287,126,37
"14699",48891,287,126,37
"14700",50558,287,126,37
"14701",48809,287,126,37
"14702",51820,287,126,37
"14703",51171,287,126,37
"14704",52857,287,126,37
"14705",51580,287,126,37
"14706",53337,287,126,37
"14707",51406,287,126,37
"14708",48728,287,126,37
"14709",49525,287,126,37
"14710",48822,287,126,37
"14711",48823,287,126,37
"14712",54675,287,126,37
"14713",49529,287,126,37
"14714",50946,287,126,37
"14715",51830,287,126,37
"14716",51748,287,126,37
"14717",49078,287,126,37
"14718",50985,287,126,37
"14719",51515,287,126,37
"14720",48979,287,126,37
"14721",50680,287,126,37
"14722",54512,287,126,37
"14723",51592,287,126,37
"14724",50885,287,126,37
"14725",50887,287,126,37
"14726",53899,287,126,37
"14727",49120,287,126,37
"14728",50854,287,126,37
"14729",50853,287,126,37
"14730",53936,287,126,37
"14731",53905,287,126,37
"14732",49547,287,126,37
"14733",51895,287,126,37
"14734",51648,287,126,37
"14735",51442,287,126,37
"14736",48653,287,126,37
"14737",52432,287,126,37
"14738",48447,287,126,37
"14739",52431,287,126,37
"14740",53071,287,126,37
"14741",52435,287,126,37
"14742",54369,287,126,37
"14743",52082,287,126,37
"14744",52960,287,126,37
"14745",53363,287,126,37
"14746",51326,287,126,37
"14747",52627,287,126,37
"14748",50977,287,126,37
"14749",52714,287,126,37
"14750",48669,287,126,37
"14751",52086,287,126,37
"14752",51746,287,126,37
"14753",52448,287,126,37
"14754",49811,287,126,37
"14755",50110,287,126,37
"14756",54601,287,126,37
"14757",50877,287,126,37
"14758",53343,287,126,37
"14759",55353,1382,126,37
"14760",48735,287,126,37
"14761",53734,287,126,37
"14762",49333,287,126,37
"14763",51343,287,126,37
"14764",49028,287,126,37
"14765",53894,287,126,37
"14766",51884,287,126,37
"14767",54693,287,126,37
"14768",53096,287,126,37
"14769",51118,287,126,37
"14770",51310,287,126,37
"14771",52226,287,126,37
"14772",51894,287,126,37
"14773",52797,287,126,37
"14774",48658,287,126,37
"14775",51238,287,126,37
"14776",51235,287,126,37
"14777",54964,287,126,37
"14778",53947,287,126,37
"14779",51131,287,126,37
"14780",51776,287,126,37
"14781",52236,287,126,37
"14782",52125,287,126,37
"14783",51137,287,126,37
"14784",51136,287,126,37
"14785",51135,287,126,37
"14786",49137,287,126,37
"14787",51547,287,126,37
"14788",51906,287,126,37
"14789",50632,287,126,37
"14790",49240,287,126,37
"14791",51248,287,126,37
"14792",53951,287,126,37
"14793",49238,287,126,37
"14794",53341,287,126,37
"14795",50068,287,126,37
"14796",49813,287,126,37
"14797",53344,287,126,37
"14798",50986,287,126,37
"14799",49815,287,126,37
"14800",50987,287,126,37
"14801",54768,287,126,37
"14802",51832,287,126,37
"14803",49533,287,126,37
"14804",50196,287,126,37
"14805",51345,287,126,37
"14806",53353,287,126,37
"14807",49225,287,126,37
"14808",55355,1402,126,37
"14809",55035,287,126,37
"14810",50615,287,126,37
"14811",51314,287,126,37
"14812",54783,287,126,37
"14813",53940,287,126,37
"14814",51350,287,126,37
"14815",48655,287,126,37
"14816",51274,287,126,37
"14817",51934,287,126,37
"14818",52507,287,126,37
"14819",51940,287,126,37
"14820",52516,287,126,37
"14821",48808,287,126,37
"14822",48504,287,126,37
"14823",49884,287,126,37
"14824",51576,287,126,37
"14825",49778,287,126,37
"14826",50561,287,126,37
"14827",51581,287,126,37
"14828",49523,287,126,37
"14829",55352,1395,126,37
"14830",48821,287,126,37
"14831",52527,287,126,37
"14832",50835,287,126,37
"14833",49602,287,126,37
"14834",53185,287,126,37
"14835",52635,287,126,37
"14836",51296,287,126,37
"14837",53191,287,126,37
"14838",55352,1393,126,37
"14839",51955,287,126,37
"14840",54602,287,126,37
"14841",50601,287,126,37
"14842",49108,287,126,37
"14843",51750,287,126,37
"14844",49534,287,126,37
"14845",51186,287,126,37
"14846",48855,287,126,37
"14847",51602,287,126,37
"14848",51349,287,126,37
"14849",51346,287,126,37
"14850",51430,287,126,37
"14851",51117,287,126,37
"14852",51119,287,126,37
"14853",49304,287,126,37
"14854",51318,287,126,37
"14855",54961,287,126,37
"14856",54700,287,126,37
"14857",49554,287,126,37
"14858",51855,287,126,37
"14859",51856,287,126,37
"14860",50863,287,126,37
"14861",49919,287,126,37
"14862",52801,287,126,37
"14863",50588,287,126,37
"14864",49557,287,126,37
"14865",49561,287,126,37
"14866",51325,287,126,37
"14867",49716,287,126,37
"14868",53282,287,126,37
"14869",49099,287,126,37
"14870",51334,287,126,37
"14871",51505,287,126,37
"14872",51506,287,126,37
"14873",48975,287,126,37
"14874",51898,287,126,37
"14875",54765,287,126,37
"14876",52634,287,126,37
"14877",49282,287,126,37
"14878",53289,287,126,37
"14879",53290,287,126,37
"14880",49934,287,126,37
"14881",54678,287,126,37
"14882",51184,287,126,37
"14883",49895,287,126,37
"14884",51753,287,126,37
"14885",51754,287,126,37
"14886",51593,287,126,37
"14887",50995,287,126,37
"14888",53897,287,126,37
"14889",54352,287,126,37
"14890",52464,287,126,37
"14891",49542,287,126,37
"14892",51077,287,126,37
"14893",48686,287,126,37
"14894",54548,287,126,37
"14895",53906,287,126,37
"14896",51125,287,126,37
"14897",54551,287,126,37
"14898",49133,287,126,37
"14899",50782,287,126,37
"14900",54965,287,126,37
"14901",49843,287,126,37
"14902",51130,287,126,37
"14903",54970,287,126,37
"14904",53117,287,126,37
"14905",51545,287,126,37
"14906",49848,287,126,37
"14907",53956,287,126,37
"14908",54562,287,126,37
"14909",51463,287,126,37
"14910",49847,287,126,37
"14911",51546,287,126,37
"14912",50628,287,126,37
"14913",49232,287,126,37
"14914",51826,287,126,37
"14915",52446,287,126,37
"14916",54766,287,126,37
"14917",49104,287,126,37
"14918",49187,287,126,37
"14919",53889,287,126,37
"14920",51181,287,126,37
"14921",52720,287,126,37
"14922",49935,287,126,37
"14923",51513,287,126,37
"14924",51595,287,126,37
"14925",51594,287,126,37
"14926",48464,287,126,37
"14927",49027,287,126,37
"14928",51758,287,126,37
"14929",49115,287,126,37
"14930",53057,287,126,37
"14931",54542,287,126,37
"14932",50892,287,126,37
"14933",54360,287,126,37
"14934",54361,287,126,37
"14935",49124,287,126,37
"14936",50857,287,126,37
"14937",52317,287,126,37
"14938",51273,287,126,37
"14939",48802,287,126,37
"14940",48804,287,126,37
"14941",51280,287,126,37
"14942",50825,287,126,37
"14943",50664,287,126,37
"14944",51815,287,126,37
"14945",52517,287,126,37
"14946",49885,287,126,37
"14947",49886,287,126,37
"14948",50060,287,126,37
"14949",53691,287,126,37
"14950",51701,287,126,37
"14951",50565,287,126,37
"14952",48820,287,126,37
"14953",54764,287,126,37
"14954",52445,287,126,37
"14955",49891,287,126,37
"14956",48671,287,126,37
"14957",51828,287,126,37
"14958",51507,287,126,37
"14959",50598,287,126,37
"14960",51510,287,126,37
"14961",51295,287,126,37
"14962",49893,287,126,37
"14963",55352,1397,126,37
"14964",51514,287,126,37
"14965",51512,287,126,37
"14966",53597,287,126,37
"14967",54632,287,126,37
"14968",48738,287,126,37
"14969",53054,287,126,37
"14970",51522,287,126,37
"14971",48748,287,126,37
"14972",55355,1400,126,37
"14973",53380,287,126,37
"14974",53384,287,126,37
"14975",51084,287,126,37
"14976",52115,287,126,37
"14977",53944,287,126,37
"14978",55048,287,126,37
"14979",52318,287,126,37
"14980",54793,287,126,37
"14981",55050,287,126,37
"14982",53069,287,126,37
"14983",49918,287,126,37
"14984",49920,287,126,37
"14985",49039,287,126,37
"14986",49923,287,126,37
"14987",53279,287,126,37
"14988",53915,287,126,37
"14989",49926,287,126,37
"14990",52628,287,126,37
"14991",51741,287,126,37
"14992",51329,287,126,37
"14993",50981,287,126,37
"14994",51901,287,126,37
"14995",50980,287,126,37
"14996",53039,287,126,37
"14997",48968,287,126,37
"14998",51292,287,126,37
"14999",53692,287,126,37
"15000",50418,287,126,37
"15001",50190,287,126,37
"15002",51508,287,126,37
"15003",51511,287,126,37
"15004",51834,287,126,37
"15005",52173,287,126,37
"15006",53929,287,126,37
"15007",51835,287,126,37
"15008",48985,287,126,37
"15009",52220,287,126,37
"15010",50839,287,126,37
"15011",53933,287,126,37
"15012",51759,287,126,37
"15013",51195,287,126,37
"15014",53608,287,126,37
"15015",51121,287,126,37
"15016",51440,287,126,37
"15017",48652,287,126,37
"15018",50781,287,126,37
"15019",49835,287,126,37
"15020",51535,287,126,37
"15021",52745,287,126,37
"15022",51775,287,126,37
"15023",51242,287,126,37
"15024",51774,287,126,37
"15025",52750,287,126,37
"15026",54556,287,126,37
"15027",51658,287,126,37
"15028",51660,287,126,37
"15029",52479,287,126,37
"15030",53953,287,126,37
"15031",49846,287,126,37
"15032",51908,287,126,37
"15033",51902,287,126,37
"15034",49015,287,126,37
"15035",49231,287,126,37
"15036",48967,287,126,37
"15037",51291,287,126,37
"15038",49046,287,126,37
"15039",50983,287,126,37
"15040",53468,287,126,37
"15041",49892,287,126,37
"15042",51829,287,126,37
"15043",52778,287,126,37
"15044",52893,287,126,37
"15045",52890,287,126,37
"15046",50074,287,126,37
"15047",48982,287,126,37
"15048",52781,287,126,37
"15049",53433,287,126,37
"15050",51638,287,126,37
"15051",51601,287,126,37
"15052",51604,287,126,37
"15053",49117,287,126,37
"15054",50611,287,126,37
"15055",51848,287,126,37
"15056",49832,287,126,37
"15057",53943,287,126,37
"15058",48911,287,126,37
"15059",52430,287,126,37
"15060",51571,287,126,37
"15061",49878,287,126,37
"15062",48503,287,126,37
"15063",49882,287,126,37
"15064",48502,287,126,37
"15065",51575,287,126,37
"15066",51574,287,126,37
"15067",48506,287,126,37
"15068",52773,287,126,37
"15069",51578,287,126,37
"15070",52520,287,126,37
"15071",53336,287,126,37
"15072",49016,287,126,37
"15073",48510,287,126,37
"15074",49319,287,126,37
"15075",51579,287,126,37
"15076",48727,287,126,37
"15077",52633,287,126,37
"15078",49521,287,126,37
"15079",52526,287,126,37
"15080",50829,287,126,37
"15081",52087,287,126,37
"15082",52721,287,126,37
"15083",51633,287,126,37
"15084",51183,287,126,37
"15085",51596,287,126,37
"15086",52889,287,126,37
"15087",51591,287,126,37
"15088",54536,287,126,37
"15089",50993,287,126,37
"15090",52780,287,126,37
"15091",48383,287,126,37
"15092",50994,287,126,37
"15093",54614,287,126,37
"15094",48836,287,126,37
"15095",52106,287,126,37
"15096",49793,287,126,37
"15097",53061,287,126,37
"15098",51123,287,126,37
"15099",53104,287,126,37
"15100",54364,287,126,37
"15101",52074,287,126,37
"15102",51731,287,126,37
"15103",50967,287,126,37
"15104",53361,287,126,37
"15105",51736,287,126,37
"15106",53456,287,126,37
"15107",54371,287,126,37
"15108",49803,287,126,37
"15109",49925,287,126,37
"15110",49097,287,126,37
"15111",51096,287,126,37
"15112",50976,287,126,37
"15113",51099,287,126,37
"15114",52238,287,126,37
"15115",51449,287,126,37
"15116",49096,287,126,37
"15117",49930,287,126,37
"15118",51101,287,126,37
"15119",53285,287,126,37
"15120",51745,287,126,37
"15121",50673,287,126,37
"15122",49020,287,126,37
"15123",48824,287,126,37
"15124",49933,287,126,37
"15125",50600,287,126,37
"15126",51597,287,126,37
"15127",51342,287,126,37
"15128",50072,287,126,37
"15129",51185,287,126,37
"15130",52096,287,126,37
"15131",52779,287,126,37
"15132",52789,287,126,37
"15133",50886,287,126,37
"15134",50890,287,126,37
"15135",50959,287,126,37
"15136",49831,287,126,37
"15137",49459,287,126,37
"15138",52798,287,126,37
"15139",53907,287,126,37
"15140",54550,287,126,37
"15141",51128,287,126,37
"15142",53106,287,126,37
"15143",49841,287,126,37
"15144",52120,287,126,37
"15145",51543,287,126,37
"15146",51246,287,126,37
"15147",50793,287,126,37
"15148",51783,287,126,37
"15149",49142,287,126,37
"15150",49849,287,126,37
"15151",52476,287,126,37
"15152",49235,287,126,37
"15153",51907,287,126,37
"15154",50668,287,126,37
"15155",53392,287,126,37
"15156",52514,287,126,37
"15157",53281,287,126,37
"15158",49098,287,126,37
"15159",51582,287,126,37
"15160",49889,287,126,37
"15161",50978,287,126,37
"15162",53466,287,126,37
"15163",51509,287,126,37
"15164",55352,1399,126,37
"15165",49025,287,126,37
"15166",48972,287,126,37
"15167",51590,287,126,37
"15168",51752,287,126,37
"15169",49109,287,126,37
"15170",52637,287,126,37
"15171",53297,287,126,37
"15172",53378,287,126,37
"15173",54349,287,126,37
"15174",49541,287,126,37
"15175",53303,287,126,37
"15176",48838,287,126,37
"15177",48837,287,126,37
"15178",52109,287,126,37
"15179",53649,287,126,37
"15180",52316,287,126,37
"15181",51570,287,126,37
"15182",49555,287,126,37
"15183",49879,287,126,37
"15184",54498,287,126,37
"15185",48341,287,126,37
"15186",49880,287,126,37
"15187",51812,287,126,37
"15188",51819,287,126,37
"15189",51577,287,126,37
"15190",51823,287,126,37
"15191",52521,287,126,37
"15192",49888,287,126,37
"15193",50830,287,126,37
"15194",48368,287,126,37
"15195",51817,287,126,37
"15196",51627,287,126,37
"15197",50625,287,126,37
"15198",51622,287,126,37
"15199",49931,287,126,37
"15200",52632,287,126,37
"15201",52524,287,126,37
"15202",48666,287,126,37
"15203",53286,287,126,37
"15204",52447,287,126,37
"15205",49447,287,126,37
"15206",53591,287,126,37
"15207",48977,287,126,37
"15208",50679,287,126,37
"15209",51588,287,126,37
"15210",51586,287,126,37
"15211",51831,287,126,37
"15212",53091,287,126,37
"15213",51756,287,126,37
"15214",49942,287,126,37
"15215",50851,287,126,37
"15216",51526,287,126,37
"15217",52105,287,126,37
"15218",49308,287,126,37
"15219",51319,287,126,37
"15220",52740,287,126,37
"15221",50583,287,126,37
"15222",50122,287,126,37
"15223",49556,287,126,37
"15224",51854,287,126,37
"15225",50964,287,126,37
"15226",52621,287,126,37
"15227",52802,287,126,37
"15228",54447,287,126,37
"15229",53458,287,126,37
"15230",51738,287,126,37
"15231",52625,287,126,37
"15232",51626,287,126,37
"15233",52084,287,126,37
"15234",51540,287,126,37
"15235",54795,287,126,37
"15236",51899,287,126,37
"15237",53949,287,126,37
"15238",51537,287,126,37
"15239",49044,287,126,37
"15240",52525,287,126,37
"15241",53463,287,126,37
"15242",50063,287,126,37
"15243",49043,287,126,37
"15244",49019,287,126,37
"15245",53590,287,126,37
"15246",52887,287,126,37
"15247",48733,287,126,37
"15248",53733,287,126,37
"15249",48978,287,126,37
"15250",52639,287,126,37
"15251",51636,287,126,37
"15252",51833,287,126,37
"15253",49536,287,126,37
"15254",54686,287,126,37
"15255",54541,287,126,37
"15256",54356,287,126,37
"15257",51078,287,126,37
"15258",50616,287,126,37
"15259",51893,287,126,37
"15260",51317,287,126,37
"15261",50783,287,126,37
"15262",52315,287,126,37
"15263",51129,287,126,37
"15264",52991,287,126,37
"15265",53946,287,126,37
"15266",52994,287,126,37
"15267",52119,287,126,37
"15268",54973,287,126,37
"15269",51247,287,126,37
"15270",53114,287,126,37
"15271",52654,287,126,37
"15272",53955,287,126,37
"15273",50127,287,126,37
"15274",51822,287,126,37
"15275",50828,287,126,37
